# Object: Venus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
11.10000,0.54893,38.44890,-0.28391
11.11582,0.51536,25.83496,0.06434
11.13379,0.11462,27.05833,0.81287
11.14899,0.08611,6.86314,-0.58049
11.16585,0.07436,2.82115,0.11845
11.18197,0.20066,10.98835,-0.14181
11.19687,0.07440,8.13312,-0.68507
11.21400,0.41317,16.79510,-0.27626
11.23472,0.16694,14.09386,-1.16108
11.25230,0.27072,6.90448,-0.32252
11.26926,0.37672,4.20991,0.19410
11.29537,0.75786,19.19946,-1.43718
11.31523,0.58163,12.63599,1.04004
11.32985,0.43586,9.07526,0.57754
11.34671,0.51523,4.62055,0.18502
11.36435,0.51785,3.09363,-0.03624
11.38159,1.23714,39.47038,2.87931
11.39992,0.59791,35.09288,3.00186
11.41854,1.33038,38.07604,-1.30818
11.43794,0.70169,38.89045,-3.29431
11.45705,0.75087,39.33765,-0.98403
11.47309,1.38913,57.49259,-1.62607
11.48974,1.61861,69.60929,-4.73715
11.50854,0.83613,48.88892,-3.16629
11.52605,0.84161,4.60157,-0.26369
11.54364,0.91150,19.09070,-0.36772
11.56163,1.94090,72.06472,0.92743
11.57816,0.92093,70.60068,-3.68094
11.59433,1.01728,35.56691,-0.11844
11.61228,0.99516,46.79822,0.14225
11.62954,1.67566,44.90660,-0.04639
11.64987,0.88904,45.31506,-0.35779
11.66731,1.37070,46.16830,-1.36558
11.68427,1.73117,41.37019,-3.37983
11.70248,1.21564,36.45434,-1.92164
11.71767,1.02149,27.48280,0.09091
11.73383,0.81464,13.91711,0.98186
11.75706,1.24537,17.24316,1.47845
11.78299,1.17009,12.63207,1.01711
11.80884,1.60648,23.68342,-1.46254
11.82783,0.81137,50.82758,-4.31811
11.84618,0.92668,39.95826,-3.00665
11.86433,1.03463,79.70303,-4.68005
11.87962,1.40543,64.23467,-5.32277
11.89693,0.64352,69.87252,3.90363
11.91190,0.65142,25.32342,2.17231
11.92846,0.49467,28.09662,0.78793
11.94489,0.81519,41.85605,-2.77431
11.95876,0.37383,36.25422,0.72823
11.97565,0.62810,24.98611,1.88978
11.99232,0.82259,13.50986,-0.12326
12.01142,0.44786,48.26342,-2.05987
12.03035,0.29170,15.25402,0.92689
12.04719,0.75012,31.90262,-1.00060
12.06642,0.40756,18.52888,-0.90130
12.08519,0.22677,22.91836,1.89346
12.10135,0.21711,7.01295,0.16662
12.11804,0.50261,21.83948,-1.86909
12.13364,0.20881,23.10722,1.97702
12.14797,0.30793,13.31872,-0.35196
12.16380,0.18735,25.73541,-1.84681
12.18017,0.19940,3.02945,0.17652
12.19415,0.40807,20.30786,-1.63407
12.20866,0.19802,37.48306,2.95675
12.22417,0.38767,37.18924,0.11385
12.23982,0.24582,9.67762,-0.76590
12.25695,0.17277,4.09753,-0.35021
12.27572,0.25069,6.72434,-0.05830
12.29231,0.37583,6.93886,-0.42428
12.31416,0.42012,12.02018,-0.92779
12.33076,0.39690,9.87170,-0.12424
12.34781,0.32119,15.02509,1.04819
12.36488,0.49584,21.49962,1.65080
12.38150,0.96858,35.66088,-2.82768
12.39557,0.55026,28.72717,0.73510
12.41037,0.73686,27.70756,2.14186
12.42558,0.75086,34.78905,-2.19503
12.44045,0.60213,15.99100,-1.36331
12.45716,0.60039,6.54484,-0.50085
12.47592,0.39913,33.56644,-2.08906
12.49258,1.93513,122.24530,-3.34214
12.50801,0.78483,76.49564,6.36148
12.52324,0.49624,34.57682,2.93262
12.54085,0.87343,41.27879,1.77391
12.55698,0.67976,17.73818,-1.11185
12.57283,1.07296,32.41703,-2.65911
12.58924,1.54767,36.61743,-2.54208
12.60445,1.00376,40.18042,3.37605
12.61844,1.18838,14.72519,0.57336
12.63355,1.29342,9.55382,-0.81807
12.64763,0.61936,87.72787,4.97597
12.66216,0.81714,45.09394,2.76323
12.67953,0.57422,31.23370,2.67428
12.69632,1.12234,55.09869,2.36512
12.71195,0.63835,34.19186,-1.36722
12.72836,1.43893,50.77591,-2.67638
12.74466,0.94041,34.43957,-2.41162
12.75981,0.41090,60.73872,5.20084
12.77463,0.66834,36.75687,2.13542
12.79114,0.55432,16.61592,-1.23560
12.80511,0.83521,15.63502,1.07137
12.82853,0.21569,29.35416,-2.49328
12.85160,0.49219,12.74493,-0.94675
12.87794,0.69286,11.09374,-0.95184
12.89639,0.29714,27.92202,1.50597
12.91182,0.47132,14.57528,0.46820
12.92706,0.35789,44.27711,-2.39077
12.94407,0.29983,32.63669,-2.51826
12.96084,0.29515,3.20407,0.27395
12.97574,0.40193,10.12739,-0.77072
12.99016,0.20546,14.76709,-0.00755
13.00616,0.48582,19.56559,1.42063
13.02128,0.15615,29.59885,-1.78328
13.03540,0.16957,8.46406,0.59780
13.05013,0.15814,7.05621,-0.32747
13.06399,0.12405,6.23903,0.29829
13.07859,0.11242,4.05442,0.15451
13.09787,0.11953,5.30414,-0.42568
13.11362,0.18851,12.30603,1.01288
13.12812,0.10435,12.66564,-0.47729
13.14493,0.20632,6.12846,-0.51110
13.16270,0.09332,12.95185,0.91253
13.17795,0.14787,9.86723,0.28023
13.19445,0.17737,2.86310,-0.14769
13.20934,0.15466,5.65457,0.41949
13.22443,0.27432,10.05071,-0.56625
13.23808,0.12500,9.41502,0.80770
13.25400,0.24988,7.79308,-0.22067
13.27005,0.32479,5.75098,0.35402
13.28338,0.96284,43.34301,2.44771
13.29836,0.54187,28.98706,-2.46428
13.31295,0.39434,6.24021,0.46076
13.33703,1.01138,32.89909,-0.54992
13.35584,0.53211,33.36031,2.46115
13.37062,0.71958,12.40969,-0.39690
13.38629,0.60372,7.31758,-0.60050
13.40294,0.51409,14.18016,-0.03672
13.41843,0.85791,29.14946,2.19770
13.43292,0.72341,17.16912,0.33507
13.44939,1.56072,50.98519,1.11125
13.46583,0.77814,50.26923,-2.49260
13.48215,1.36862,36.54618,-2.50185
13.49837,0.39624,51.60448,-2.73187
13.51722,0.50513,8.05001,-0.36672
13.53262,0.78534,19.54055,1.17456
13.54828,1.54874,50.71112,4.22066
13.56334,0.96530,36.57873,2.02054
13.57969,0.40806,36.88773,-0.90135
13.59667,0.56456,12.35065,-1.05967
13.61286,0.99027,28.55274,-1.03651
13.62846,0.34953,51.75783,3.57805
13.64317,1.37784,67.56501,3.83155
13.65949,0.72748,45.54922,-3.87907
13.67409,0.51569,15.13461,0.17011
13.68960,0.83231,22.02082,1.84516
13.70534,0.47607,19.68631,1.54896
13.72387,0.35685,9.17991,0.18484
13.73988,0.16416,18.71188,-1.59389
13.75656,0.91081,57.34092,-0.30555
13.77161,0.52894,27.49765,1.70280
13.78627,0.34453,14.74234,-1.25289
13.80158,0.23190,20.66642,1.73818
13.81533,0.25545,11.60589,-0.99344
13.83939,0.18530,14.91144,-0.65762
13.85690,0.13653,14.74474,0.93514
13.87188,0.19730,5.10331,-0.37475
13.88654,0.18152,25.95581,1.16529
13.90021,0.15145,21.22162,-0.77290
13.91453,0.12952,11.96597,-0.17959
13.93784,0.07555,4.86192,-0.30145
13.96393,0.20292,8.52529,0.49701
13.98069,0.11630,7.15249,-0.20904
13.99590,0.09708,4.18684,-0.21276
14.01209,0.07148,2.73144,0.22575
14.02788,0.08757,3.82134,-0.22110
14.04429,0.05574,4.79044,0.40276
14.05810,0.14739,7.21717,-0.60726
14.07259,0.06900,7.05317,0.30391
14.08868,0.23482,11.27363,0.69524
14.10493,0.14207,6.37172,-0.42547
14.11959,0.20571,13.50778,0.17215
14.13712,0.31074,6.72778,0.47274
14.15465,0.13293,12.99753,-0.14833
14.17047,0.09246,3.08043,-0.24677
14.18723,0.18587,6.84714,0.58684
14.20225,0.17671,11.74669,-0.95753
14.21708,0.09341,14.85631,1.27405
14.23121,0.10613,8.36742,-0.69613
14.24550,0.08782,9.46771,0.80920
14.26044,0.07743,7.50027,-0.62820
14.27496,0.07669,6.39519,0.23847
14.29179,0.06776,4.98816,-0.17156
14.30660,0.10610,6.61659,0.37643
14.32075,0.03501,3.87842,0.08821
14.34711,0.12016,6.04794,-0.43228
14.36461,0.20100,21.00397,0.89351
14.37967,0.18787,23.06879,1.16405
14.39580,0.09202,6.29350,-0.48134
14.41121,0.19012,18.31151,1.56793
14.42640,0.02227,12.59203,-1.07784
14.44133,0.07274,4.73585,0.35342
14.45677,0.12760,12.31917,-0.38526
14.47239,0.06920,8.95176,0.15128
14.48741,0.05043,3.15726,0.14447
14.50343,0.09236,3.18344,-0.11597
14.51791,0.10066,2.33581,0.18653
14.53374,0.13262,7.70029,-0.52124
14.54988,0.05966,5.93629,0.28614
14.56516,0.13325,8.68308,-0.47101
14.57957,0.07631,6.09586,0.31783
14.59435,0.11162,5.23684,0.38395
